NACA 64A-309
1.00000000	0.00000000
0.99692049	0.00116740
0.99224821	0.00207127
0.98619018	0.00306033
0.97877530	0.00418892
0.97003100	0.00549698
0.95998776	0.00702276
0.94868076	0.00880968
0.93614617	0.01088111
0.92241674	0.01321755
0.90752446	0.01577675
0.89149961	0.01848822
0.87437727	0.02128874
0.85621557	0.02423536
0.83707192	0.02736467
0.81698194	0.03056141
0.79598806	0.03372899
0.77413940	0.03678855
0.75150561	0.03978472
0.72815080	0.04271259
0.70414013	0.04556091
0.67953858	0.04830123
0.65441322	0.05090640
0.62883274	0.05334780
0.60286767	0.05559855
0.57659082	0.05764269
0.55007541	0.05945555
0.52339621	0.06101967
0.49662786	0.06229991
0.46984649	0.06326998
0.44312919	0.06390989
0.41655345	0.06418536
0.39019775	0.06404982
0.36414084	0.06351889
0.33845847	0.06266269
0.31322434	0.06151970
0.28851099	0.06010807
0.26438916	0.05844693
0.24092781	0.05655467
0.21819441	0.05444423
0.19625442	0.05212954
0.17517092	0.04962721
0.15500434	0.04695691
0.13581122	0.04414795
0.11764817	0.04121070
0.10057000	0.03815350
0.08462839	0.03499019
0.06986784	0.03175767
0.05633246	0.02848030
0.04407005	0.02515929
0.03312698	0.02180111
0.02355106	0.01841319
0.01539798	0.01499651
0.00874610	0.01153814
0.00375337	0.00798196
0.00073812	0.00432823
-0.00016145	0.00111470
0.00084305	-0.00203658
0.00412790	-0.00536508
0.00960684	-0.00797454
0.01674158	-0.01004617
0.02531687	-0.01183909
0.03525322	-0.01345153
0.04650018	-0.01493046
0.05901492	-0.01630310
0.07275596	-0.01758871
0.08768038	-0.01880842
0.10374520	-0.01995855
0.12090577	-0.02101809
0.13911301	-0.02198922
0.15831509	-0.02287881
0.17845790	-0.02369036
0.19948569	-0.02440716
0.22133984	-0.02502145
0.24395942	-0.02552755
0.26728133	-0.02592174
0.29124058	-0.02620077
0.31577047	-0.02635465
0.34080263	-0.02637204
0.36626717	-0.02624210
0.39209257	-0.02593154
0.41820505	-0.02537587
0.44453011	-0.02456652
0.47099470	-0.02355486
0.49752585	-0.02237842
0.52405034	-0.02106007
0.55049557	-0.01962858
0.57678997	-0.01812137
0.60286157	-0.01655695
0.62863957	-0.01496122
0.65405354	-0.01335133
0.67903487	-0.01175648
0.70351625	-0.01020652
0.72743185	-0.00873409
0.75071746	-0.00737474
0.77330978	-0.00615474
0.79514785	-0.00511590
0.81617339	-0.00433802
0.83632425	-0.00375976
0.85554138	-0.00329755
0.87376901	-0.00284830
0.89095706	-0.00242346
0.90705883	-0.00205510
0.92202900	-0.00170597
0.93582694	-0.00140870
0.94841514	-0.00119880
0.95975865	-0.00108967
0.96982539	-0.00105169
0.97858719	-0.00103757
0.98601973	-0.00100554
0.99210186	-0.00091273
0.99681311	-0.00070190
1.00000000	0.00000000

