NACA 64A-412
1.00000000	0.00000000
0.99707624	0.00152621
0.99242615	0.00273995
0.98636982	0.00406347
0.97894590	0.00556842
0.97018708	0.00730640
0.96012844	0.00932696
0.94881032	0.01168544
0.93627375	0.01441850
0.92255127	0.01750541
0.90767207	0.02089755
0.89165809	0.02450087
0.87453517	0.02822163
0.85637127	0.03214266
0.83722539	0.03629399
0.81712131	0.04052831
0.79609103	0.04471361
0.77418104	0.04876476
0.75146807	0.05274128
0.72801718	0.05663436
0.70389430	0.06042976
0.67916405	0.06409266
0.65389189	0.06757843
0.62814726	0.07085582
0.60200023	0.07388382
0.57552436	0.07663569
0.54879424	0.07908102
0.52188638	0.08119680
0.49487676	0.08293602
0.46784347	0.08425695
0.44086694	0.08513435
0.41402820	0.08552008
0.38741064	0.08534672
0.36109905	0.08462417
0.33517334	0.08345065
0.30971015	0.08188487
0.28478511	0.07995176
0.26047165	0.07767848
0.23684129	0.07509033
0.21396413	0.07220602
0.19190825	0.06904533
0.17073930	0.06563015
0.15051956	0.06198915
0.13130654	0.05816194
0.11316025	0.05416166
0.09613983	0.04999857
0.08029990	0.04569562
0.06568375	0.04130796
0.05234038	0.03686120
0.04032614	0.03235882
0.02969600	0.02781603
0.02050959	0.02325144
0.01283862	0.01868570
0.00678106	0.01414586
0.00250877	0.00966890
0.00021389	0.00546524
-0.00037639	0.00213035
0.00044797	-0.00108677
0.00292690	-0.00509313
0.00770321	-0.00885575
0.01449026	-0.01193325
0.02287903	-0.01456446
0.03270679	-0.01690679
0.04389146	-0.01903638
0.05637501	-0.02099597
0.07010737	-0.02281460
0.08503894	-0.02453012
0.10112336	-0.02615003
0.11831582	-0.02764296
0.13656582	-0.02900708
0.15581958	-0.03025484
0.17602164	-0.03139340
0.19711581	-0.03240170
0.21904284	-0.03326659
0.24174094	-0.03398229
0.26514621	-0.03454301
0.28919287	-0.03494321
0.31381343	-0.03516951
0.33893866	-0.03520539
0.36449767	-0.03503605
0.39041744	-0.03460950
0.41662145	-0.03383494
0.44303305	-0.03271291
0.46957878	-0.03131717
0.49618575	-0.02970123
0.52278033	-0.02789264
0.54929086	-0.02593856
0.57564668	-0.02388711
0.60177616	-0.02176328
0.62760902	-0.01959833
0.65307580	-0.01742155
0.67810923	-0.01527481
0.70264282	-0.01319447
0.72661230	-0.01122784
0.74995443	-0.00942032
0.77260626	-0.00780461
0.79450756	-0.00643541
0.81560110	-0.00541806
0.83582165	-0.00467665
0.85510720	-0.00409931
0.87339933	-0.00353016
0.89064805	-0.00298718
0.90680717	-0.00251904
0.92183099	-0.00209046
0.93567902	-0.00173983
0.94831362	-0.00150544
0.95969934	-0.00139872
0.96980358	-0.00137420
0.97859798	-0.00137116
0.98605814	-0.00133552
0.99216229	-0.00121186
0.99688663	-0.00092375
1.00000000	0.00000000

