NACA 64A-318
1.00000000	0.00000000
0.99735070	0.00197873
0.99271924	0.00348558
0.98663020	0.00503859
0.97914452	0.00674923
0.97030386	0.00869339
0.96014979	0.01094228
0.94873012	0.01357670
0.93609480	0.01666275
0.92228029	0.02019136
0.90731488	0.02411029
0.89121380	0.02830778
0.87399673	0.03267593
0.85573027	0.03727635
0.83647006	0.04211679
0.81624729	0.04709559
0.79509486	0.05210075
0.77306820	0.05709901
0.75023963	0.06212060
0.72667092	0.06714115
0.70242352	0.07212449
0.67755844	0.07702050
0.65213898	0.08177843
0.62622653	0.08632282
0.59988969	0.09060239
0.57320052	0.09457395
0.54623081	0.09817724
0.51905740	0.10137183
0.49175745	0.10410246
0.46440858	0.10628792
0.43709467	0.10788034
0.40990149	0.10880468
0.38291954	0.10893957
0.35624649	0.10826109
0.32997281	0.10692736
0.30418076	0.10504654
0.27895178	0.10265398
0.25436396	0.09979162
0.23049358	0.09649368
0.20741499	0.09278976
0.18520115	0.08870540
0.16392343	0.08426454
0.14364503	0.07951937
0.12442777	0.07451317
0.10634075	0.06925378
0.08945115	0.06375648
0.07381547	0.05806753
0.05947888	0.05225751
0.04650756	0.04634123
0.03498178	0.04031716
0.02496997	0.03422955
0.01654554	0.02813662
0.00977692	0.02213298
0.00473027	0.01635337
0.00148499	0.01098494
-0.00004459	0.00636854
-0.00039795	0.00294395
0.00011411	-0.00040093
0.00171787	-0.00492051
0.00496418	-0.01017307
0.01036255	-0.01544990
0.01768481	-0.02052601
0.02670831	-0.02536779
0.03729738	-0.02995907
0.04934812	-0.03430441
0.06277471	-0.03842009
0.07750066	-0.04233477
0.09345450	-0.04608729
0.11058566	-0.04963977
0.12884039	-0.05295821
0.14815603	-0.05604669
0.16846811	-0.05891807
0.18971618	-0.06154943
0.21183906	-0.06390212
0.23477031	-0.06596154
0.25844110	-0.06771817
0.28278172	-0.06915104
0.30772033	-0.07023722
0.33318340	-0.07094354
0.35909483	-0.07124176
0.38537575	-0.07103298
0.41193936	-0.07016237
0.43869814	-0.06865792
0.46557321	-0.06664790
0.49248795	-0.06421195
0.51936632	-0.06140215
0.54613777	-0.05830222
0.57273106	-0.05496888
0.59907480	-0.05144431
0.62510160	-0.04778917
0.65074348	-0.04404764
0.67593556	-0.04027440
0.70061753	-0.03654280
0.72472841	-0.03291066
0.74820806	-0.02943098
0.77099738	-0.02615374
0.79303837	-0.02312689
0.81427951	-0.02043962
0.83465779	-0.01808204
0.85410260	-0.01595088
0.87254465	-0.01391300
0.88993063	-0.01195277
0.90621842	-0.01012816
0.92136606	-0.00847141
0.93533648	-0.00703393
0.94809419	-0.00585971
0.95960186	-0.00494696
0.96982030	-0.00422200
0.97871475	-0.00360058
0.98625503	-0.00300872
0.99241136	-0.00236692
0.99713993	-0.00155756
1.00000000	0.00000000

