NACA 64A-009
1.00000000	0.00000000
0.99686254	0.00093669
0.99216362	0.00149447
0.98608424	0.00203537
0.97864910	0.00261549
0.96988256	0.00327646
0.95981204	0.00405850
0.94846927	0.00500722
0.93588846	0.00614899
0.92210355	0.00746717
0.90714935	0.00892251
0.89106265	0.01046444
0.87388691	0.01207856
0.85567101	0.01377574
0.83646729	0.01557340
0.81632858	0.01746471
0.79531033	0.01944307
0.77346967	0.02149378
0.75086597	0.02360131
0.72756009	0.02574326
0.70361525	0.02790128
0.67909536	0.03004347
0.65406627	0.03214056
0.62859549	0.03416324
0.60275214	0.03608378
0.57660741	0.03788580
0.55023293	0.03954409
0.52370168	0.04104077
0.49708640	0.04233971
0.47046110	0.04341349
0.44390059	0.04424075
0.41747975	0.04478573
0.39127402	0.04499953
0.36535972	0.04489374
0.33981133	0.04453541
0.31470117	0.04396057
0.29010019	0.04318356
0.26607770	0.04221946
0.24270128	0.04108258
0.22003697	0.03978062
0.19814886	0.03832227
0.17709878	0.03671864
0.15694612	0.03498317
0.13774693	0.03313861
0.11955647	0.03118841
0.10242803	0.02913313
0.08641206	0.02697812
0.07155324	0.02475151
0.05789524	0.02246778
0.04548380	0.02011634
0.03436342	0.01769014
0.02458048	0.01517870
0.01618991	0.01255875
0.00927416	0.00977611
0.00402418	0.00668493
0.00087027	0.00319814
0.00000000	0.00000000
0.00087027	-0.00319814
0.00402418	-0.00668493
0.00927416	-0.00977611
0.01618991	-0.01255875
0.02458048	-0.01517870
0.03436342	-0.01769014
0.04548380	-0.02011634
0.05789524	-0.02246778
0.07155324	-0.02475151
0.08641206	-0.02697812
0.10242803	-0.02913313
0.11955647	-0.03118841
0.13774693	-0.03313861
0.15694612	-0.03498317
0.17709878	-0.03671864
0.19814886	-0.03832227
0.22003697	-0.03978062
0.24270128	-0.04108257
0.26607770	-0.04221946
0.29010019	-0.04318356
0.31470117	-0.04396057
0.33981133	-0.04453541
0.36535972	-0.04489374
0.39127402	-0.04499953
0.41747975	-0.04478573
0.44390059	-0.04424075
0.47046110	-0.04341349
0.49708640	-0.04233971
0.52370168	-0.04104077
0.55023293	-0.03954409
0.57660741	-0.03788580
0.60275214	-0.03608378
0.62859549	-0.03416324
0.65406627	-0.03214056
0.67909536	-0.03004347
0.70361525	-0.02790128
0.72756009	-0.02574326
0.75086597	-0.02360131
0.77346967	-0.02149378
0.79531033	-0.01944307
0.81632858	-0.01746471
0.83646729	-0.01557340
0.85567101	-0.01377574
0.87388691	-0.01207856
0.89106265	-0.01046444
0.90714935	-0.00892251
0.92210355	-0.00746717
0.93588846	-0.00614899
0.94846927	-0.00500722
0.95981204	-0.00405850
0.96988256	-0.00327646
0.97864910	-0.00261549
0.98608424	-0.00203537
0.99216362	-0.00149447
0.99686254	-0.00093669
1.00000000	0.00000000

