NACA 64A-209
1.00000000	0.00000000
0.99690064	0.00109099
0.99221841	0.00187973
0.98615185	0.00271959
0.97872847	0.00366554
0.96997470	0.00475813
0.95992000	0.00603630
0.94859843	0.00754427
0.93604550	0.00930637
0.92229437	0.01130402
0.90737798	0.01349593
0.89132908	0.01581824
0.87418622	0.01822375
0.85600367	0.02075410
0.83683689	0.02344013
0.81672876	0.02620225
0.79572705	0.02897364
0.77388386	0.03169627
0.75126443	0.03439524
0.72793145	0.03706000
0.70394919	0.03967701
0.67938211	0.04221674
0.65429675	0.04465143
0.62876130	0.04695227
0.60284569	0.04909215
0.57662211	0.05105499
0.55016314	0.05281599
0.52354285	0.05435761
0.49683518	0.05564440
0.47011544	0.05664970
0.44345989	0.05735313
0.41694504	0.05771999
0.39064828	0.05770292
0.36464748	0.05731587
0.33901788	0.05662787
0.31383267	0.05567671
0.28916377	0.05447924
0.26508139	0.05305316
0.24165397	0.05141562
0.21894845	0.04957764
0.19702979	0.04755138
0.17596060	0.04535163
0.15580093	0.04299591
0.13660713	0.04051123
0.11843533	0.03790577
0.10133980	0.03518527
0.08537183	0.03236062
0.07057604	0.02946542
0.05699633	0.02652124
0.04467985	0.02352527
0.03367242	0.02047947
0.02402137	0.01738575
0.01578208	0.01423761
0.00903370	0.01101038
0.00394082	0.00762478
0.00084760	0.00405328
-0.00008361	0.00085865
0.00082192	-0.00232794
0.00402691	-0.00574182
0.00942135	-0.00853602
0.01648577	-0.01085899
0.02500516	-0.01293680
0.03489688	-0.01485514
0.04610818	-0.01665412
0.05859468	-0.01835612
0.07231370	-0.01997663
0.08722130	-0.02153349
0.10327417	-0.02301970
0.12042767	-0.02441187
0.13863224	-0.02570975
0.15783556	-0.02691783
0.17798316	-0.02803736
0.19901920	-0.02904963
0.22088484	-0.02994504
0.24351886	-0.03071614
0.26685789	-0.03135757
0.29083661	-0.03186462
0.31538809	-0.03222588
0.34044368	-0.03242880
0.36593320	-0.03246139
0.39178492	-0.03228952
0.41792487	-0.03184788
0.44427801	-0.03112678
0.47077055	-0.03017674
0.49732896	-0.02903473
0.52387954	-0.02772310
0.55034930	-0.02627015
0.57666635	-0.02471284
0.60275845	-0.02306946
0.62855461	-0.02136571
0.65398424	-0.01961843
0.67897864	-0.01785622
0.70347056	-0.01610884
0.72739426	-0.01440762
0.75068581	-0.01278690
0.77328215	-0.01127023
0.79512273	-0.00989266
0.81615000	-0.00871218
0.83630306	-0.00769514
0.85552297	-0.00678770
0.87375332	-0.00592321
0.89094368	-0.00510188
0.90704737	-0.00434226
0.92201893	-0.00362468
0.93581874	-0.00298730
0.94841015	-0.00246697
0.95975852	-0.00207824
0.96983104	-0.00179259
0.97859834	-0.00156322
0.98603507	-0.00134884
0.99211900	-0.00110692
0.99682823	-0.00078053
1.00000000	0.00000000

