NACA 63A-418
1.00000000	0.00000000
0.99738440	0.00204526
0.99276475	0.00365340
0.98668075	0.00533171
0.97919607	0.00719038
0.97035406	0.00930442
0.96019918	0.01175039
0.94878056	0.01460695
0.93615053	0.01794322
0.92234582	0.02175009
0.90739389	0.02597443
0.89130372	0.03048890
0.87409070	0.03517583
0.85582883	0.04011757
0.83657258	0.04531525
0.81634252	0.05063201
0.79516181	0.05592004
0.77308424	0.06113339
0.75019107	0.06633140
0.72655471	0.07153418
0.70223582	0.07670108
0.67729144	0.08176190
0.65178606	0.08666925
0.62578245	0.09135361
0.59934936	0.09576230
0.57255708	0.09983649
0.54548008	0.10352826
0.51819507	0.10679078
0.49078008	0.10956878
0.46331688	0.11182027
0.43588850	0.11349069
0.40858156	0.11454338
0.38148447	0.11492689
0.35468843	0.11462708
0.32828435	0.11366238
0.30236143	0.11205600
0.27700947	0.10980264
0.25231277	0.10694821
0.22834728	0.10357513
0.20518698	0.09974213
0.18290999	0.09546312
0.16158919	0.09077352
0.14129557	0.08570723
0.12209622	0.08030597
0.10405649	0.07460902
0.08724378	0.06864609
0.07172061	0.06245985
0.05755390	0.05608247
0.04480357	0.04956712
0.03352848	0.04297378
0.02379483	0.03636002
0.01567266	0.02979770
0.00921160	0.02340812
0.00439622	0.01738930
0.00122379	0.01194433
-0.00028110	0.00729688
-0.00063636	0.00385771
-0.00017410	0.00050915
0.00159097	-0.00394932
0.00482517	-0.00920536
0.01021246	-0.01448216
0.01748286	-0.01962245
0.02644339	-0.02456206
0.03698727	-0.02923226
0.04900829	-0.03362849
0.06241386	-0.03777337
0.07713234	-0.04166694
0.09310012	-0.04529932
0.11025343	-0.04867062
0.12852961	-0.05178042
0.14786702	-0.05462211
0.16820404	-0.05718063
0.18947662	-0.05944699
0.21162045	-0.06139789
0.23456777	-0.06302363
0.25824890	-0.06432098
0.28259401	-0.06525074
0.30753095	-0.06574378
0.33298304	-0.06576377
0.35887148	-0.06532616
0.38511644	-0.06441965
0.41163694	-0.06303426
0.43835300	-0.06119237
0.46518804	-0.05895212
0.49206595	-0.05635629
0.51891361	-0.05346412
0.54565797	-0.05032037
0.57222896	-0.04698369
0.59855646	-0.04350021
0.62457257	-0.03992267
0.65021148	-0.03630837
0.67540858	-0.03271216
0.70010330	-0.02920719
0.72423322	-0.02584431
0.74774137	-0.02270513
0.77056744	-0.01984114
0.79264737	-0.01726452
0.81392843	-0.01507956
0.83434482	-0.01325726
0.85382606	-0.01167523
0.87230262	-0.01015182
0.88972232	-0.00867794
0.90604308	-0.00732947
0.92122078	-0.00612247
0.93521659	-0.00510425
0.94799363	-0.00431718
0.95951444	-0.00375658
0.96974190	-0.00334287
0.97864390	-0.00299228
0.98619230	-0.00262509
0.99235956	-0.00216157
0.99710478	-0.00148356
1.00000000	0.00000000

